GAME_DATE_EST	TEAM_ID_home	PTS_home	FG_PCT_home	FT_PCT_home	FG3_PCT_home	AST_home	REB_home	HOME_TEAM_WINS
26/11/2005	1610612742	92	0.437	0.714	0.357	11	39	0
26/11/2005	1610612749	76	0.395	0.588	0.6	16	51	0
25/11/2005	1610612758	106	0.5	0.714	0.375	25	40	1
25/11/2005	1610612753	104	0.529	0.727	0.364	22	49	1
25/11/2005	1610612738	90	0.456	0.636	0.308	21	38	1
25/11/2005	1610612754	85	0.407	0.8	0.176	18	45	0
25/11/2005	1610612748	90	0.438	0.69	0	12	35	0
25/11/2005	1610612765	114	0.37	0.788	0.286	23	64	0
25/11/2005	1610612763	86	0.41	0.714	0.304	20	39	1
25/11/2005	1610612750	99	0.529	0.741	0.455	25	35	1
25/11/2005	1610612759	99	0.45	0.64	0.393	21	41	0
25/11/2005	1610612743	105	0.461	0.738	0.5	24	37	1
25/11/2005	1610612762	90	0.455	0.818	0.133	23	52	0
25/11/2005	1610612756	92	0.422	0.727	0.24	20	46	1
24/11/2005	1610612754	98	0.494	0.692	0.611	19	41	1
24/11/2005	1610612747	108	0.44	0.706	0.5	21	45	1
23/11/2005	1610612737	120	0.556	0.895	0.75	23	38	1
23/11/2005	1610612753	91	0.474	0.765	0.6	20	43	1
23/11/2005	1610612766	108	0.443	0.8	0.435	24	43	1
23/11/2005	1610612748	100	0.494	0.882	0.563	18	41	1
23/11/2005	1610612765	114	0.531	0.7	0.438	36	49	1
23/11/2005	1610612745	88	0.413	0.75	0.368	17	50	0
23/11/2005	1610612749	108	0.407	0.721	0.231	20	55	1
23/11/2005	1610612740	84	0.363	0.828	0.133	14	49	1
23/11/2005	1610612758	114	0.514	0.889	0.5	25	36	1
23/11/2005	1610612746	103	0.574	0.793	0.286	22	39	1
23/11/2005	1610612744	89	0.377	0.935	0.222	16	27	0
22/11/2005	1610612756	90	0.425	0.857	0.16	17	52	1
22/11/2005	1610612764	105	0.407	0.758	0.316	23	40	0
22/11/2005	1610612739	115	0.447	0.919	0.294	20	43	1
22/11/2005	1610612763	87	0.389	0.667	0.333	18	43	0
22/11/2005	1610612742	102	0.472	0.659	0.467	19	45	1
22/11/2005	1610612760	87	0.382	0.767	0.286	14	36	0
21/11/2005	1610612755	103	0.481	0.808	0.4	25	50	1
21/11/2005	1610612762	100	0.409	0.778	0.5	28	53	1
21/11/2005	1610612758	93	0.393	0.857	0.333	15	40	0
21/11/2005	1610612744	100	0.458	0.815	0.429	20	45	1
20/11/2005	1610612752	103	0.493	0.816	0.286	19	34	1
20/11/2005	1610612761	107	0.451	0.714	0.381	24	47	1
20/11/2005	1610612746	113	0.513	0.857	0.385	22	48	1
20/11/2005	1610612754	85	0.417	0.625	0.227	18	43	1
20/11/2005	1610612743	99	0.448	0.655	0.154	25	55	1
20/11/2005	1610612760	106	0.476	0.824	0.375	29	36	1
20/11/2005	1610612747	93	0.423	0.656	0.286	19	38	0
19/11/2005	1610612755	120	0.527	0.909	0.444	28	33	0
19/11/2005	1610612753	95	0.507	0.682	0.375	20	31	0
19/11/2005	1610612751	89	0.442	0.643	0.25	27	44	1
19/11/2005	1610612750	102	0.519	0.667	0.4	22	43	1
19/11/2005	1610612742	119	0.592	0.844	0.286	15	47	1
19/11/2005	1610612759	97	0.407	0.641	0.167	16	54	1
19/11/2005	1610612762	72	0.37	0.727	0.25	24	41	0
18/11/2005	1610612747	91	0.388	0.767	0.143	22	41	0
18/11/2005	1610612739	102	0.422	0.586	0.409	20	54	1
18/11/2005	1610612754	93	0.418	0.773	0.214	17	50	1
18/11/2005	1610612738	100	0.486	0.815	0.333	22	43	1
18/11/2005	1610612748	106	0.5	0.731	0.45	20	46	1
18/11/2005	1610612740	95	0.398	0.656	0.5	20	43	1
18/11/2005	1610612743	95	0.461	0.8	0.091	23	43	1
18/11/2005	1610612756	102	0.488	0.611	0.448	31	41	1
18/11/2005	1610612745	70	0.386	0.765	0.5	14	52	0
18/11/2005	1610612758	103	0.513	0.733	0.077	31	46	1
18/11/2005	1610612757	80	0.424	0.864	0.333	15	44	0
18/11/2005	1610612760	98	0.481	0.737	0.455	23	41	1
17/11/2005	1610612742	87	0.395	0.87	0.3	14	46	1
17/11/2005	1610612750	109	0.535	0.833	0.538	29	45	1
17/11/2005	1610612759	86	0.461	0.722	0.273	23	35	1
16/11/2005	1610612761	115	0.542	0.8	0.357	18	29	0
16/11/2005	1610612738	100	0.519	0.636	0.429	26	37	0
16/11/2005	1610612766	122	0.526	0.906	0.611	23	35	1
16/11/2005	1610612740	81	0.367	0.676	0	17	46	0
16/11/2005	1610612756	103	0.476	1	0.4	30	37	0
16/11/2005	1610612747	97	0.447	0.76	0.167	21	44	1
16/11/2005	1610612757	96	0.515	0.703	0.333	15	32	1
16/11/2005	1610612744	87	0.367	0.69	0.31	21	42	0
15/11/2005	1610612755	104	0.46	0.793	0.2	27	46	1
15/11/2005	1610612753	85	0.417	0.657	0.4	11	50	1
15/11/2005	1610612739	114	0.494	0.852	0.5	26	46	1
15/11/2005	1610612751	109	0.479	0.829	0.333	22	47	1
15/11/2005	1610612748	109	0.44	0.857	0.423	23	40	1
15/11/2005	1610612765	115	0.505	0.783	0.294	28	42	1
15/11/2005	1610612750	89	0.423	0.743	0.15	23	32	0
15/11/2005	1610612742	83	0.446	0.813	0.333	21	47	1
15/11/2005	1610612759	103	0.524	0.632	0.333	22	40	1
15/11/2005	1610612758	119	0.547	0.838	0.429	28	41	1
15/11/2005	1610612746	109	0.479	0.919	0.417	22	38	1
14/11/2005	1610612763	85	0.378	0.76	0.267	14	50	1
14/11/2005	1610612762	62	0.293	0.824	0.222	16	40	0
14/11/2005	1610612744	100	0.467	0.815	0.364	20	47	1
13/11/2005	1610612738	102	0.459	0.857	0.48	25	46	1
13/11/2005	1610612761	121	0.469	0.692	0.406	25	44	0
13/11/2005	1610612755	113	0.476	0.816	0.5	22	40	1
13/11/2005	1610612753	100	0.453	0.929	0.5	18	39	0
13/11/2005	1610612743	102	0.481	0.654	0.583	25	54	1
13/11/2005	1610612758	95	0.418	0.78	0.292	23	36	0
12/11/2005	1610612764	110	0.551	0.68	0.5	21	40	1
12/11/2005	1610612737	84	0.398	0.737	0.333	23	45	0
12/11/2005	1610612748	108	0.568	0.625	0.474	26	56	1
12/11/2005	1610612751	91	0.372	0.857	0.45	19	37	0
12/11/2005	1610612740	103	0.557	0.84	0.364	21	36	0
12/11/2005	1610612741	103	0.544	0.731	0.526	21	33	1
12/11/2005	1610612749	103	0.393	0.718	0.385	17	53	1
12/11/2005	1610612756	101	0.424	0.773	0.316	21	51	1
11/11/2005	1610612764	137	0.585	0.805	0.471	31	41	1
11/11/2005	1610612744	86	0.387	0.704	0.31	24	45	1
11/11/2005	1610612761	84	0.426	0.724	0.333	18	30	0
11/11/2005	1610612754	102	0.522	0.769	0.4	23	37	1
11/11/2005	1610612738	82	0.443	0.533	0.364	22	33	0
11/11/2005	1610612766	88	0.358	0.731	0.222	12	36	0
11/11/2005	1610612739	89	0.466	0.895	0.286	19	49	1
11/11/2005	1610612755	85	0.429	0.792	0.429	17	41	1
11/11/2005	1610612758	101	0.522	0.806	0.429	23	39	1
11/11/2005	1610612757	81	0.492	0.696	0.2	19	43	0
10/11/2005	1610612748	88	0.436	0.619	0.318	15	43	1
10/11/2005	1610612737	95	0.407	0.741	0.111	19	42	0
10/11/2005	1610612756	104	0.477	0.875	0.375	20	33	0
9/11/2005	1610612755	112	0.518	0.857	0.4	23	43	1
9/11/2005	1610612764	97	0.372	0.793	0.235	20	45	0
9/11/2005	1610612739	112	0.5	0.939	0.357	18	56	1
9/11/2005	1610612738	99	0.59	0.769	0.778	26	32	1
9/11/2005	1610612751	91	0.493	0.656	0.333	26	44	1
9/11/2005	1610612766	86	0.411	0.579	0.143	16	38	0
9/11/2005	1610612754	95	0.427	0.711	0.4	20	40	1
9/11/2005	1610612740	83	0.442	0.833	0	15	33	0
9/11/2005	1610612750	88	0.447	0.895	0.2	22	39	1
9/11/2005	1610612741	85	0.463	0.654	0.5	17	45	1
9/11/2005	1610612757	95	0.446	0.613	0.143	13	44	1
9/11/2005	1610612743	107	0.477	0.778	0.154	28	56	1
8/11/2005	1610612737	97	0.493	0.731	0.267	11	40	0
8/11/2005	1610612749	103	0.479	0.636	0.4	30	42	0
8/11/2005	1610612763	94	0.493	0.522	0.471	25	43	1
8/11/2005	1610612745	74	0.371	0.947	0.25	17	36	0
8/11/2005	1610612758	88	0.462	0.875	0.333	24	32	0
7/11/2005	1610612741	95	0.396	0.8	0.231	19	47	0
7/11/2005	1610612761	93	0.494	0.615	0.125	21	30	0
7/11/2005	1610612766	91	0.348	0.75	0.167	17	44	0
7/11/2005	1610612748	90	0.486	0.708	0.263	21	33	1
7/11/2005	1610612750	93	0.528	0.762	0.091	22	34	1
6/11/2005	1610612752	81	0.4	0.52	0.071	21	52	0
6/11/2005	1610612756	117	0.558	0.75	0.409	35	36	0
6/11/2005	1610612747	112	0.512	0.806	0.25	23	46	1
5/11/2005	1610612764	87	0.408	0.649	0.25	12	46	1
5/11/2005	1610612751	100	0.405	0.897	0.083	23	51	1
5/11/2005	1610612766	107	0.43	0.766	0.333	20	39	1
5/11/2005	1610612765	117	0.483	0.722	0.417	28	57	1
5/11/2005	1610612754	109	0.506	0.955	0.381	25	40	0
5/11/2005	1610612763	113	0.576	0.743	0.611	24	41	1
5/11/2005	1610612749	105	0.494	0.783	0.538	22	36	1
5/11/2005	1610612745	84	0.351	0.893	0.318	17	47	0
5/11/2005	1610612742	103	0.506	0.731	0.667	20	38	1
5/11/2005	1610612762	88	0.395	0.64	0.308	12	55	0
5/11/2005	1610612757	94	0.429	0.667	0.4	18	42	1
5/11/2005	1610612746	100	0.438	0.818	0.5	22	49	1
4/11/2005	1610612761	92	0.4	0.864	0.375	20	35	0
4/11/2005	1610612755	93	0.43	0.649	0.125	16	38	0
4/11/2005	1610612753	85	0.465	0.72	0.1	15	36	0
4/11/2005	1610612738	81	0.395	0.731	0.222	20	44	0
4/11/2005	1610612752	75	0.329	0.679	0.2	11	59	0
4/11/2005	1610612759	102	0.55	0.5	0.588	27	47	1
4/11/2005	1610612743	107	0.505	0.563	0.333	34	60	1
4/11/2005	1610612746	92	0.442	0.676	0.143	18	51	1
4/11/2005	1610612744	85	0.372	0.579	0.238	13	41	0
4/11/2005	1610612760	107	0.422	0.917	0.16	18	43	1
3/11/2005	1610612748	102	0.48	0.643	0.188	19	41	0
3/11/2005	1610612747	112	0.471	0.828	0.261	22	42	0
2/11/2005	1610612751	96	0.403	0.659	0.313	18	46	0
2/11/2005	1610612765	108	0.558	0.87	0.333	30	42	1
2/11/2005	1610612761	96	0.398	0.85	0.346	21	48	0
2/11/2005	1610612753	78	0.437	0.684	0.273	22	38	0
2/11/2005	1610612739	109	0.536	0.733	0.619	22	43	1
2/11/2005	1610612738	114	0.42	0.745	0.313	24	57	1
2/11/2005	1610612763	78	0.341	0.615	0.235	16	44	0
2/11/2005	1610612750	90	0.457	0.556	0.375	25	46	1
2/11/2005	1610612741	109	0.429	0.697	0.381	30	43	1
2/11/2005	1610612745	98	0.434	0.68	0.429	20	43	1
2/11/2005	1610612762	93	0.432	0.647	0.7	15	50	1
2/11/2005	1610612760	93	0.413	0.68	0.37	21	36	0
2/11/2005	1610612743	97	0.43	0.652	0.167	30	47	0
2/11/2005	1610612744	122	0.581	0.644	0.368	24	38	1
1/11/2005	1610612755	108	0.432	0.759	0.333	25	39	0
1/11/2005	1610612740	93	0.479	0.864	0.364	21	52	1
1/11/2005	1610612759	102	0.5	0.762	0.308	21	42	1
1/11/2005	1610612756	108	0.438	0.739	0.333	27	51	0
28/10/2005	1610612752	86	0.456	0.656	0.333	15	36	0
28/10/2005	1610612754	77	0.425	0.692	0.4	19	44	0
28/10/2005	1610612762	83	0.406	0.706	0.25	17	43	0
28/10/2005	1610612747	105	0.434	0.744	0.143	14	44	1
28/10/2005	1610612750	96	0.429	0.814	0.467	14	45	1
28/10/2005	1610612760	96	0.494	0.579	0.474	20	39	1
28/10/2005	1610612737	104	0.577	0.731	0.6	21	42	1
27/10/2005	1610612742	103	0.493	0.743	0.313	18	37	1
27/10/2005	1610612756	97	0.391	0.857	0.324	21	55	1
26/10/2005	1610612738	101	0.522	0.73	0.2	24	25	1
26/10/2005	1610612766	109	0.482	0.733	0.357	26	46	1
26/10/2005	1610612750	100	0.514	0.692	0.375	25	38	1
26/10/2005	1610612745	88	0.433	0.727	0.462	17	46	1
26/10/2005	1610612743	118	0.533	0.791	0.444	30	42	1
26/10/2005	1610612756	112	0.477	0.81	0.423	34	46	1
26/10/2005	1610612757	78	0.429	0.727	0.2	19	39	0
25/10/2005	1610612759	86	0.471	0.652	0.417	23	36	0
25/10/2005	1610612742	94	0.436	0.656	0.385	18	47	1
25/10/2005	1610612741	88	0.464	0.655	0.357	26	39	0
25/10/2005	1610612755	71	0.277	0.742	0.118	10	40	0
25/10/2005	1610612751	118	0.457	0.774	0.333	24	45	1
25/10/2005	1610612740	111	0.5	0.711	0.5	25	53	1
25/10/2005	1610612747	95	0.421	0.758	0.462	22	40	1
24/10/2005	1610612761	98	0.446	0.833	0.391	23	35	0
24/10/2005	1610612748	84	0.388	0.706	0.273	12	40	1
24/10/2005	1610612763	65	0.303	0.733	0.273	12	46	0
24/10/2005	1610612744	82	0.373	0.655	0.143	12	48	0
23/10/2005	1610612745	75	0.453	0.714	0.2	19	39	1
23/10/2005	1610612742	80	0.388	0.714	0.429	18	43	0
23/10/2005	1610612740	93	0.382	0.756	0.2	11	42	0
23/10/2005	1610612739	87	0.412	0.719	0.333	18	42	1
23/10/2005	1610612747	98	0.434	0.644	0.375	23	48	1
23/10/2005	1610612758	88	0.423	0.739	0.238	17	37	0
22/10/2005	1610612753	105	0.458	0.791	0.357	23	37	1
22/10/2005	1610612738	90	0.478	0.767	0.333	23	45	1
22/10/2005	1610612765	87	0.422	0.632	0.455	21	58	1
22/10/2005	1610612763	82	0.375	0.719	0.333	18	41	1
22/10/2005	1610612749	85	0.394	0.839	0.25	19	39	0
22/10/2005	1610612759	90	0.403	0.605	0.333	20	46	0
22/10/2005	1610612757	80	0.366	0.591	0.412	22	45	0
22/10/2005	1610612744	95	0.375	0.903	0.259	21	42	0
21/10/2005	1610612743	97	0.418	0.735	0.4	23	44	1
21/10/2005	1610612761	93	0.43	0.733	0.25	23	34	1
21/10/2005	1610612751	93	0.435	0.786	0	22	47	1
21/10/2005	1610612741	107	0.417	0.744	0.364	20	46	1
21/10/2005	1610612742	86	0.437	0.655	0.455	19	26	1
21/10/2005	1610612756	113	0.53	0.875	0.458	28	38	1
21/10/2005	1610612747	109	0.507	0.791	0.125	23	43	1
20/10/2005	1610612755	102	0.489	0.476	0.167	19	29	0
20/10/2005	1610612764	96	0.383	0.634	0.364	19	51	1
20/10/2005	1610612750	76	0.385	0.65	0.176	22	33	0
20/10/2005	1610612740	90	0.434	0.5	0.4	19	40	0
20/10/2005	1610612757	73	0.29	0.806	0.267	16	32	0
20/10/2005	1610612747	94	0.425	0.63	0.176	24	40	0
19/10/2005	1610612739	88	0.391	0.73	0.304	15	34	1
19/10/2005	1610612738	82	0.381	0.674	0.5	17	44	0
19/10/2005	1610612744	108	0.455	0.571	0.522	19	58	1
19/10/2005	1610612761	107	0.435	0.759	0.4	18	37	1
19/10/2005	1610612760	99	0.5	0.839	0.455	22	33	1
19/10/2005	1610612749	104	0.446	0.471	0.375	26	45	1
18/10/2005	1610612754	94	0.393	0.735	0.188	16	54	1
18/10/2005	1610612752	99	0.405	0.644	0.286	19	46	0
18/10/2005	1610612765	88	0.417	0.778	0.286	20	42	0
18/10/2005	1610612748	95	0.479	0.793	0.235	24	34	1
18/10/2005	1610612757	85	0.326	0.733	0.467	17	40	0
18/10/2005	1610612758	99	0.41	0.886	0.235	22	38	0
18/10/2005	1610612747	111	0.489	0.821	0.154	26	43	1
18/10/2005	1610612740	94	0.479	0.818	0.4	19	35	0
17/10/2005	1610612741	89	0.429	0.75	0.385	18	36	0
17/10/2005	1610612766	94	0.481	0.708	0.333	20	33	1
17/10/2005	1610612762	95	0.452	0.867	0.5	16	38	0
17/10/2005	1610612745	93	0.444	0.767	0.333	23	42	1
16/10/2005	1610612752	102	0.425	0.809	0.4	21	36	0
16/10/2005	1610612765	91	0.419	0.75	0.25	20	45	1
16/10/2005	1610612758	114	0.514	0.795	0.455	20	41	1
15/10/2005	1610612759	87	0.4	0.64	0.389	25	37	0
15/10/2005	1610612756	87	0.45	0.667	0.429	27	46	0
15/10/2005	1610612748	72	0.375	0.476	0.267	10	52	0
15/10/2005	1610612741	116	0.506	0.667	0.727	23	45	1
15/10/2005	1610612763	104	0.606	0.611	0.5	25	34	1
15/10/2005	1610612749	91	0.409	0.78	0.5	16	35	1
15/10/2005	1610612753	101	0.557	0.594	0.571	20	36	1
15/10/2005	1610612743	112	0.532	0.724	0.538	30	47	1
15/10/2005	1610612751	84	0.446	0.81	0.083	15	36	0
14/10/2005	1610612746	84	0.411	0.739	0.5	22	40	0
14/10/2005	1610612754	93	0.462	0.788	0.389	17	34	1
14/10/2005	1610612739	98	0.393	0.647	0.24	20	49	0
14/10/2005	1610612760	113	0.482	0.714	0.4	25	37	0
14/10/2005	1610612738	107	0.483	0.767	0.333	20	44	1
14/10/2005	1610612748	91	0.492	0.703	0.417	16	35	0
13/10/2005	1610612754	99	0.426	0.878	0.444	15	31	1
13/10/2005	1610612765	95	0.456	0.581	0.417	24	53	1
13/10/2005	1610612766	76	0.308	0.781	0.214	14	42	0
13/10/2005	1610612743	90	0.397	0.706	0.5	18	39	0
13/10/2005	1610612759	91	0.414	0.757	0.313	22	52	0
12/10/2005	1610612746	95	0.405	0.813	0.333	15	39	1
12/10/2005	1610612750	89	0.5	0.625	0.389	23	34	0
12/10/2005	1610612745	84	0.407	0.875	0.533	17	32	1
12/10/2005	1610612757	82	0.31	0.839	0.19	17	48	1
12/10/2005	1610612761	101	0.415	0.653	0.125	17	37	0
12/10/2005	1610612763	86	0.444	0.611	0.5	21	34	1
12/10/2005	1610612747	81	0.385	0.806	0.143	15	37	0
12/10/2005	1610612755	100	0.493	0.875	0.455	18	50	1
12/10/2005	1610612737	109	0.487	0.853	0.667	18	40	1
11/10/2005	1610612755	91	0.486	0.773	0.267	24	33	0
11/10/2005	1610612737	93	0.429	0.744	0.2	22	34	0
11/10/2005	1610612758	83	0.437	0.818	0.2	20	26	0
11/10/2005	1610612751	105	0.5	0.698	0.455	21	39	1
11/10/2005	1610612739	96	0.435	0.725	0.318	17	34	1
11/10/2005	1610612765	87	0.447	0.652	0.444	27	35	1
11/10/2005	1610612747	101	0.4	0.707	0.083	14	47	1
10/10/2005	1610612764	94	0.432	0.61	0.333	18	41	0
10/10/2005	1610612748	103	0.522	0.692	0.286	19	38	1
23/6/2005	1610612759	81	0.426	0.842	0.636	14	38	1
21/6/2005	1610612759	86	0.413	0.615	0.286	15	43	0
19/6/2005	1610612765	95	0.44	0.826	0.222	17	42	0
16/6/2005	1610612765	102	0.456	0.783	0.222	23	47	1
14/6/2005	1610612765	96	0.471	0.765	0.214	22	44	1
12/6/2005	1610612759	97	0.468	0.824	0.458	23	36	1
9/6/2005	1610612759	84	0.43	0.8	0.308	12	49	1
6/6/2005	1610612748	82	0.464	0.667	0.182	12	35	0
4/6/2005	1610612765	91	0.419	0.632	0.412	24	46	1
2/6/2005	1610612748	88	0.522	0.565	0.375	17	38	1
1/6/2005	1610612756	95	0.437	0.824	0.294	16	43	0
31/5/2005	1610612765	106	0.481	0.718	0.5	27	39	1
30/5/2005	1610612759	106	0.442	0.478	0.44	22	45	0
29/5/2005	1610612765	104	0.439	0.651	0.308	22	38	0
28/5/2005	1610612759	102	0.461	0.867	0.3	19	49	1
25/5/2005	1610612748	92	0.462	0.739	0.273	14	46	1
24/5/2005	1610612756	108	0.557	0.824	0.5	20	34	0
23/5/2005	1610612748	81	0.468	0.5	0.364	17	34	0
22/5/2005	1610612756	114	0.488	0.828	0.4	19	41	0
20/5/2005	1610612742	126	0.433	0.814	0.35	13	47	0
19/5/2005	1610612754	79	0.48	0.286	0.263	27	36	0
19/5/2005	1610612760	96	0.48	0.769	0.364	13	38	0
18/5/2005	1610612756	114	0.448	0.821	0.263	19	56	1
17/5/2005	1610612759	103	0.462	0.735	0.353	15	42	1
17/5/2005	1610612765	86	0.429	0.643	0.333	23	52	1
15/5/2005	1610612754	76	0.371	0.75	0.158	14	41	0
15/5/2005	1610612742	119	0.554	0.724	0.429	21	43	1
15/5/2005	1610612760	101	0.5	0.63	0.462	16	32	1
14/5/2005	1610612764	95	0.366	0.744	0.3	12	41	0
13/5/2005	1610612754	79	0.361	0.852	0.235	15	40	1
13/5/2005	1610612742	102	0.39	0.852	0.056	18	52	0
12/5/2005	1610612764	95	0.458	0.688	0.333	23	29	0
12/5/2005	1610612760	92	0.408	0.848	0.125	15	48	1
11/5/2005	1610612765	83	0.416	0.684	0.353	23	43	0
11/5/2005	1610612756	106	0.416	0.735	0.389	21	50	0
10/5/2005	1610612759	108	0.528	0.771	0.385	20	37	1
10/5/2005	1610612748	108	0.576	0.55	0.435	21	40	1
9/5/2005	1610612756	127	0.523	0.821	0.545	25	43	1
9/5/2005	1610612765	96	0.466	0.6	0.333	20	45	1
8/5/2005	1610612748	105	0.524	0.522	0.35	23	45	1
8/5/2005	1610612759	103	0.507	0.829	0.308	17	46	1
7/5/2005	1610612738	70	0.37	0.75	0.222	14	33	0
7/5/2005	1610612742	116	0.513	0.929	0.5	21	52	1
6/5/2005	1610612764	94	0.4	0.655	0.412	17	40	1
5/5/2005	1610612754	89	0.36	0.784	0.24	15	44	0
5/5/2005	1610612745	101	0.486	0.8	0.529	21	43	1
4/5/2005	1610612759	99	0.452	0.727	0.375	23	45	1
4/5/2005	1610612741	110	0.471	0.567	0.565	24	36	0
3/5/2005	1610612765	88	0.4	0.815	0.133	20	46	1
3/5/2005	1610612738	85	0.453	0.767	0.286	15	36	0
3/5/2005	1610612760	122	0.56	0.789	0.471	25	43	1
2/5/2005	1610612764	106	0.447	0.846	0.385	18	49	1
2/5/2005	1610612742	103	0.468	0.676	0.4	17	42	1
2/5/2005	1610612743	115	0.458	0.826	0.125	19	40	0
1/5/2005	1610612758	102	0.42	0.733	0.286	15	39	0
1/5/2005	1610612763	115	0.506	0.75	0.542	26	28	0
1/5/2005	1610612751	97	0.395	0.838	0.316	19	37	0
1/5/2005	1610612755	92	0.429	0.75	0.348	20	41	0
30/4/2005	1610612754	79	0.269	0.795	0.286	15	40	0
30/4/2005	1610612764	117	0.43	0.796	0.2	21	49	1
30/4/2005	1610612745	93	0.472	0.769	0.294	15	37	0
30/4/2005	1610612743	78	0.408	0.567	0.3	17	39	0
29/4/2005	1610612758	116	0.494	0.917	0.313	14	30	1
29/4/2005	1610612763	90	0.463	0.722	0.188	18	39	0
29/4/2005	1610612755	115	0.551	0.72	0.55	24	30	1
28/4/2005	1610612754	99	0.471	0.763	0.375	23	44	1
28/4/2005	1610612745	102	0.45	0.68	0.52	22	44	0
28/4/2005	1610612751	105	0.393	0.667	0.13	27	57	0
27/4/2005	1610612759	104	0.479	0.684	0.556	16	46	1
27/4/2005	1610612756	108	0.462	0.775	0.294	19	49	1
27/4/2005	1610612741	113	0.488	0.862	0.533	23	42	1
26/4/2005	1610612765	99	0.5	0.913	0.353	22	46	1
26/4/2005	1610612748	104	0.48	0.711	0.385	19	47	1
26/4/2005	1610612760	105	0.475	0.8	0.333	21	45	1
25/4/2005	1610612738	79	0.388	0.828	0.231	17	44	0
25/4/2005	1610612742	111	0.5	0.731	0.667	18	41	0
24/4/2005	1610612759	87	0.42	0.842	0.231	22	45	0
24/4/2005	1610612756	114	0.452	0.833	0.469	28	48	1
24/4/2005	1610612748	116	0.592	0.657	0.6	21	42	1
24/4/2005	1610612741	103	0.426	0.615	0.318	27	54	1
23/4/2005	1610612765	106	0.519	0.667	0.375	24	48	1
23/4/2005	1610612742	86	0.353	0.786	0.385	12	44	0
23/4/2005	1610612738	102	0.514	0.64	0.556	24	33	1
23/4/2005	1610612760	87	0.365	0.75	0.267	16	51	1
20/4/2005	1610612754	85	0.403	0.808	0.143	12	48	1
20/4/2005	1610612750	95	0.419	0.938	0.286	20	58	1
20/4/2005	1610612752	113	0.494	1	0.389	20	46	1
20/4/2005	1610612745	106	0.537	0.793	0.688	19	37	1
20/4/2005	1610612738	93	0.461	0.765	0.435	24	41	0
20/4/2005	1610612744	106	0.453	0.737	0.385	21	47	1
20/4/2005	1610612766	97	0.48	0.75	0.25	24	43	1
20/4/2005	1610612757	106	0.553	0.76	0.375	28	36	1
20/4/2005	1610612758	132	0.52	0.857	0.5	33	55	1
20/4/2005	1610612763	88	0.449	0.857	0.143	16	27	0
20/4/2005	1610612761	95	0.456	0.833	0.3	14	37	0
20/4/2005	1610612740	75	0.337	0.941	0.067	19	44	0
20/4/2005	1610612755	110	0.513	0.767	0.321	22	36	1
20/4/2005	1610612753	93	0.432	0.696	0.368	10	36	0
19/4/2005	1610612737	68	0.329	0.625	0.2	16	42	0
19/4/2005	1610612739	100	0.506	0.696	0.571	30	48	1
19/4/2005	1610612748	99	0.44	0.68	0.32	22	52	1
19/4/2005	1610612741	92	0.402	1	0.52	24	36	1
19/4/2005	1610612742	101	0.506	0.708	0.364	32	38	1
19/4/2005	1610612743	119	0.484	0.889	0.231	29	52	1
19/4/2005	1610612749	109	0.455	0.893	0.267	22	44	0
19/4/2005	1610612751	109	0.488	0.81	0.381	25	36	1
18/4/2005	1610612756	128	0.568	0.786	0.519	28	39	1
18/4/2005	1610612745	115	0.526	0.917	0.5	28	39	1
18/4/2005	1610612744	126	0.517	0.731	0.417	35	49	1
18/4/2005	1610612763	94	0.466	0.71	0.286	19	40	1
18/4/2005	1610612740	99	0.481	0.708	0.333	30	39	0
18/4/2005	1610612762	92	0.466	0.647	0.286	20	47	1
18/4/2005	1610612755	122	0.539	0.882	0.458	34	36	1
18/4/2005	1610612753	92	0.479	0.704	0.455	16	39	1
17/4/2005	1610612747	112	0.442	0.815	0.483	30	41	0
17/4/2005	1610612750	94	0.451	0.64	0.286	20	35	0
17/4/2005	1610612764	106	0.466	0.708	0.292	24	44	1
17/4/2005	1610612752	135	0.511	0.788	0.531	27	35	0
17/4/2005	1610612765	90	0.468	0.522	0.667	25	49	1
17/4/2005	1610612748	84	0.441	0.652	0.474	17	44	1
17/4/2005	1610612757	100	0.542	0.652	0.368	29	31	1
17/4/2005	1610612761	98	0.452	0.769	0.167	21	33	0
17/4/2005	1610612751	104	0.458	0.571	0.364	29	53	1
16/4/2005	1610612746	94	0.535	0.72	0	29	34	1
16/4/2005	1610612759	97	0.493	0.773	0.5	24	41	1
16/4/2005	1610612737	105	0.47	0.714	0.538	22	43	0
16/4/2005	1610612756	116	0.494	0.774	0.273	27	53	1
16/4/2005	1610612745	115	0.519	0.692	0.625	32	44	1
16/4/2005	1610612766	98	0.453	0.679	0.111	24	45	0
16/4/2005	1610612749	113	0.494	0.605	0.462	30	44	1
15/4/2005	1610612747	106	0.449	0.795	0.238	24	43	0
15/4/2005	1610612754	86	0.341	0.808	0.333	18	42	0
15/4/2005	1610612764	119	0.59	0.759	0.385	16	40	1
15/4/2005	1610612756	98	0.378	0.808	0.333	18	49	1
15/4/2005	1610612765	99	0.5	0.75	0.375	32	43	1
15/4/2005	1610612738	101	0.463	0.618	0.25	23	50	1
15/4/2005	1610612741	117	0.539	0.65	0.471	36	57	1
15/4/2005	1610612744	108	0.422	0.667	0.375	32	59	1
15/4/2005	1610612743	111	0.481	0.829	0.375	28	54	1
15/4/2005	1610612761	90	0.477	0.677	0.35	17	32	0
